Timestamp,Timezone : America/Los_Angeles,Temperature,Humidity,CO2,Noise,Pressure
1455944064,2/19/16 20:54,22.4,58,402,36,1019.1
1455944366,2/19/16 20:59,22.4,58,405,36,1018.9
1455944667,2/19/16 21:04,22.4,58,399,36,1018.8
1455944968,2/19/16 21:09,22.4,58,402,36,1018.9
1455945270,2/19/16 21:14,22.4,58,393,37,1018.9
1455945571,2/19/16 21:19,22.4,58,407,37,1018.9
1455945873,2/19/16 21:24,22.4,58,406,36,1018.9
1455946174,2/19/16 21:29,22.4,58,394,36,1018.9
1455946477,2/19/16 21:34,22.4,58,401,36,1019
1455946778,2/19/16 21:39,22.3,58,394,36,1019.2
1455947081,2/19/16 21:44,22.3,58,401,36,1019.2
1455947382,2/19/16 21:49,22.3,58,407,36,1019.2
1455947684,2/19/16 21:54,22.3,58,403,36,1019.4
1455947986,2/19/16 21:59,22.2,58,399,36,1019.5
1455948288,2/19/16 22:04,22.2,58,402,36,1019.5
1455948589,2/19/16 22:09,22.2,58,401,36,1019.5
1455948891,2/19/16 22:14,22.2,58,408,36,1019.7
1455949193,2/19/16 22:19,22.2,58,409,36,1019.6
1455949495,2/19/16 22:24,22.2,58,401,36,1019.6
1455949797,2/19/16 22:29,22.1,58,390,36,1019.6
1455950098,2/19/16 22:34,22.1,58,396,36,1019.8
1455950399,2/19/16 22:39,22.1,58,399,36,1019.8
1455950702,2/19/16 22:45,22.1,58,404,36,1019.8
1455951003,2/19/16 22:50,22,58,400,36,1019.7
1455951305,2/19/16 22:55,22,58,396,36,1019.6
1455951607,2/19/16 23:00,22,58,396,36,1019.5
1455951909,2/19/16 23:05,22,58,385,36,1019.6
1455952210,2/19/16 23:10,22,58,403,36,1019.9
1455952514,2/19/16 23:15,22,58,410,36,1019.9
1455952815,2/19/16 23:20,22,58,401,36,1020
1455953116,2/19/16 23:25,21.9,58,400,37,1020
1455953417,2/19/16 23:30,21.9,58,401,38,1020
1455953720,2/19/16 23:35,21.9,58,398,40,1020.1
1455954022,2/19/16 23:40,21.9,58,402,38,1020
1455954324,2/19/16 23:45,21.9,58,402,39,1020.1
1455954625,2/19/16 23:50,21.8,58,399,39,1020.2
1455954927,2/19/16 23:55,21.8,58,396,38,1020.2
1455955229,2/20/16 0:00,21.8,58,418,39,1020.2
1455955531,2/20/16 0:05,21.8,58,395,38,1020.2
1455955832,2/20/16 0:10,21.8,58,403,39,1020.1
1455956135,2/20/16 0:15,21.8,58,400,37,1020.1
1455956436,2/20/16 0:20,21.8,58,407,39,1019.9
1455956739,2/20/16 0:25,21.8,58,403,38,1019.9
1455957041,2/20/16 0:30,21.8,58,406,38,1020
1455957343,2/20/16 0:35,21.8,58,404,38,1020
1455957645,2/20/16 0:40,21.8,58,405,38,1020
1455957947,2/20/16 0:45,21.8,58,407,38,1019.9
1455958249,2/20/16 0:50,21.8,58,409,37,1019.9
1455958552,2/20/16 0:55,21.9,58,410,38,1019.9
1455958853,2/20/16 1:00,21.9,58,408,37,1019.9
1455959154,2/20/16 1:05,21.9,58,407,38,1020
1455959455,2/20/16 1:10,21.9,57,408,37,1020.1
1455959757,2/20/16 1:15,21.9,57,412,37,1020.3
1455960059,2/20/16 1:20,21.9,57,406,36,1020.3
1455960362,2/20/16 1:26,21.9,57,405,37,1020.3
1455960663,2/20/16 1:31,22,57,412,36,1020.2
1455960965,2/20/16 1:36,22,57,403,38,1020.2
1455961266,2/20/16 1:41,22,57,403,37,1020.3
1455961568,2/20/16 1:46,22,57,399,38,1020.3
1455961870,2/20/16 1:51,22,57,406,37,1020.4
1455962171,2/20/16 1:56,22.1,57,405,37,1020.4
1455962472,2/20/16 2:01,22.1,57,409,37,1020.4
1455962775,2/20/16 2:06,22.1,57,402,36,1020.4
1455963076,2/20/16 2:11,22.1,57,410,37,1020.3
1455963378,2/20/16 2:16,22.1,57,398,37,1020.2
1455963680,2/20/16 2:21,22.1,57,402,38,1020.2
1455963982,2/20/16 2:26,22.2,57,405,37,1020.1
1455964284,2/20/16 2:31,22.2,57,409,38,1020
1455964587,2/20/16 2:36,22.2,57,405,37,1019.9
1455964889,2/20/16 2:41,22.2,57,415,38,1019.8
1455965191,2/20/16 2:46,22.2,56,402,37,1019.9
1455965492,2/20/16 2:51,22.2,56,406,38,1019.8
1455965794,2/20/16 2:56,22.2,56,406,37,1019.9
1455966095,2/20/16 3:01,22.3,56,405,37,1019.8
1455966397,2/20/16 3:06,22.3,56,411,37,1019.8
1455966699,2/20/16 3:11,22.3,56,397,37,1019.8
1455967003,2/20/16 3:16,22.3,56,404,39,1019.8
1455967304,2/20/16 3:21,22.4,56,411,37,1019.8
1455967606,2/20/16 3:26,22.4,56,407,38,1019.7
1455967907,2/20/16 3:31,22.4,56,404,36,1019.6
1455968210,2/20/16 3:36,22.4,56,405,38,1019.5
1455968512,2/20/16 3:41,22.4,56,406,37,1019.5
1455968813,2/20/16 3:46,22.4,56,408,39,1019.4
1455969114,2/20/16 3:51,22.4,56,411,37,1019.4
1455969417,2/20/16 3:56,22.4,56,397,37,1019.5
1455969718,2/20/16 4:01,22.4,56,409,37,1019.4
1455970020,2/20/16 4:07,22.5,56,402,37,1019.4
1455970322,2/20/16 4:12,22.5,56,396,38,1019.4
1455970623,2/20/16 4:17,22.5,55,405,36,1019.4
1455970924,2/20/16 4:22,22.5,55,396,38,1019.5
1455971226,2/20/16 4:27,22.6,55,408,36,1019.6
1455971527,2/20/16 4:32,22.6,55,406,38,1019.6
1455971829,2/20/16 4:37,22.6,55,412,36,1019.6
1455972130,2/20/16 4:42,22.6,55,405,38,1019.6
1455972433,2/20/16 4:47,22.6,55,406,37,1019.6
1455972734,2/20/16 4:52,22.6,55,397,38,1019.6
1455973037,2/20/16 4:57,22.7,55,412,37,1019.6
1455973338,2/20/16 5:02,22.7,55,403,38,1019.6
1455973643,2/20/16 5:07,22.7,55,407,37,1019.6
1455973945,2/20/16 5:12,22.7,55,405,37,1019.6
1455974246,2/20/16 5:17,22.7,55,405,37,1019.6
1455974547,2/20/16 5:22,22.8,55,399,37,1019.6
1455974850,2/20/16 5:27,22.8,55,403,37,1019.6
1455975151,2/20/16 5:32,22.8,55,406,37,1019.6
1455975454,2/20/16 5:37,22.8,54,403,38,1019.6
1455975756,2/20/16 5:42,22.8,54,403,36,1019.6
1455976057,2/20/16 5:47,22.8,54,403,38,1019.7
1455976359,2/20/16 5:52,22.8,54,401,37,1019.7
1455976660,2/20/16 5:57,22.8,54,397,38,1019.7
1455976962,2/20/16 6:02,22.8,54,400,37,1019.8
1455977264,2/20/16 6:07,22.9,54,405,37,1019.9
1455977566,2/20/16 6:12,22.9,54,410,38,1019.9
1455977868,2/20/16 6:17,22.9,54,404,38,1019.9
1455978170,2/20/16 6:22,22.9,54,403,38,1019.9
1455978473,2/20/16 6:27,22.9,54,429,38,1020
1455978774,2/20/16 6:32,22.9,54,407,39,1020.1
1455979077,2/20/16 6:37,23,54,403,38,1020.1
1455979378,2/20/16 6:42,23,54,405,39,1020.1
1455979681,2/20/16 6:48,23,54,403,37,1020.1
1455979982,2/20/16 6:53,23,54,398,39,1020
1455980284,2/20/16 6:58,23,53,412,37,1020.1
1455980586,2/20/16 7:03,23,53,406,39,1020.1
1455980888,2/20/16 7:08,23,53,408,37,1020.1
1455981189,2/20/16 7:13,23,53,406,39,1020.1
1455981491,2/20/16 7:18,23,53,402,37,1020.1
1455981792,2/20/16 7:23,23,53,400,39,1020.2
1455982095,2/20/16 7:28,23.1,53,402,38,1020.3
1455982396,2/20/16 7:33,23.1,53,405,38,1020.3
1455982699,2/20/16 7:38,23.1,53,408,39,1020.4
1455983000,2/20/16 7:43,23.1,53,402,38,1020.3
1455983302,2/20/16 7:48,23.1,53,402,39,1020.3
1455983603,2/20/16 7:53,23.1,53,412,38,1020.4
1455983906,2/20/16 7:58,23.2,53,402,39,1020.4
1455984207,2/20/16 8:03,23.2,53,395,37,1020.4
1455984509,2/20/16 8:08,23.2,53,409,39,1020.4
1455984811,2/20/16 8:13,23.2,53,397,37,1020.4
1455985113,2/20/16 8:18,23.2,53,397,39,1020.4
1455985415,2/20/16 8:23,23.2,53,401,37,1020.4
1455985718,2/20/16 8:28,23.2,53,405,38,1020.4
1455986019,2/20/16 8:33,23.2,52,397,37,1020.5
1455986321,2/20/16 8:38,23.2,52,408,39,1020.4
1455986622,2/20/16 8:43,23.2,52,397,38,1020.5
1455986924,2/20/16 8:48,23.3,52,398,38,1020.4
1455987225,2/20/16 8:53,23.3,52,398,40,1020.6
1455987529,2/20/16 8:58,23.3,52,414,37,1020.5
1455987830,2/20/16 9:03,23.4,52,401,39,1020.7
1455988133,2/20/16 9:08,23.4,52,403,38,1020.6
1455988434,2/20/16 9:13,23.4,52,413,39,1020.6
1455988735,2/20/16 9:18,23.4,52,409,38,1020.4
1455989037,2/20/16 9:23,23.4,52,409,39,1020.4
1455989339,2/20/16 9:28,23.4,52,409,39,1020.6
1455989640,2/20/16 9:34,23.4,52,404,39,1020.6
1455989942,2/20/16 9:39,23.5,52,414,39,1020.5
1455990243,2/20/16 9:44,23.5,52,406,39,1020.4
1455990546,2/20/16 9:49,23.5,52,426,41,1020.2
1455990848,2/20/16 9:54,23.5,52,414,39,1020.2
1455991150,2/20/16 9:59,23.5,52,411,40,1020.2
1455991451,2/20/16 10:04,23.5,52,410,39,1020.2
1455991753,2/20/16 10:09,23.6,52,413,40,1020.3
1455992055,2/20/16 10:14,23.6,51,409,39,1020.4
1455992358,2/20/16 10:19,23.6,51,400,38,1020.5
1455992659,2/20/16 10:24,23.6,51,419,37,1020.4
1455992961,2/20/16 10:29,23.7,51,408,36,1020.3
1455993262,2/20/16 10:34,23.7,51,409,38,1020.1
1455993564,2/20/16 10:39,23.7,51,406,37,1020.1
1455993866,2/20/16 10:44,23.8,51,406,37,1020.1
1455994168,2/20/16 10:49,23.8,51,411,36,1020
1455994470,2/20/16 10:54,23.8,51,411,36,1020
1455994774,2/20/16 10:59,23.9,51,417,36,1020
1455995076,2/20/16 11:04,23.9,51,416,36,1020.1
1455995377,2/20/16 11:09,23.9,51,418,36,1020.2
1455995678,2/20/16 11:14,23.9,51,408,36,1020.1
1455995980,2/20/16 11:19,24,51,413,37,1020.2
1455996281,2/20/16 11:24,24,51,413,36,1020.1
1455996584,2/20/16 11:29,24.1,51,414,37,1019.9
1455996885,2/20/16 11:34,24.1,51,406,38,1019.9
1455997187,2/20/16 11:39,24.2,51,403,39,1019.9
1455997488,2/20/16 11:44,24.2,51,406,36,1019.8
1455997791,2/20/16 11:49,24.2,51,430,37,1019.7
1455998092,2/20/16 11:54,24.2,51,398,37,1019.6
1455998395,2/20/16 11:59,24.2,51,407,37,1019.7
1455998696,2/20/16 12:04,24.2,51,412,37,1019.7
1455998999,2/20/16 12:09,24.2,51,415,36,1019.5
1455999300,2/20/16 12:15,24.2,51,411,36,1019.3
1455999602,2/20/16 12:20,24.2,51,407,36,1019.2
1455999904,2/20/16 12:25,24.2,51,405,36,1019.2
1456000206,2/20/16 12:30,24.2,51,414,37,1019.1
1456000507,2/20/16 12:35,24.2,51,398,36,1018.9
1456000809,2/20/16 12:40,24.2,51,394,37,1018.7
1456001110,2/20/16 12:45,24.2,51,399,41,1018.8
1456001413,2/20/16 12:50,24.2,51,397,37,1018.7
1456001714,2/20/16 12:55,24.2,51,404,36,1018.8
1456002018,2/20/16 13:00,24.2,51,412,36,1018.7
1456002319,2/20/16 13:05,24.1,51,400,38,1018.5
1456002621,2/20/16 13:10,24.1,51,400,36,1018.5
1456002922,2/20/16 13:15,24,51,403,36,1018.5
1456003226,2/20/16 13:20,24,51,402,36,1018.4
1456003527,2/20/16 13:25,24,51,408,37,1018.4
1456003829,2/20/16 13:30,24,51,412,36,1018.3
1456004130,2/20/16 13:35,24,51,407,38,1018.2
1456004433,2/20/16 13:40,24,51,397,37,1018.1
1456004734,2/20/16 13:45,24,51,405,36,1018.1
1456005036,2/20/16 13:50,24,51,407,37,1018.1
1456005338,2/20/16 13:55,23.9,51,403,36,1018.1
1456005639,2/20/16 14:00,24,51,402,36,1018
1456005940,2/20/16 14:05,23.9,51,406,36,1018
1456006242,2/20/16 14:10,23.9,51,404,36,1017.9
1456006544,2/20/16 14:15,23.9,51,401,37,1017.7
1456006847,2/20/16 14:20,23.9,51,397,38,1017.7
1456007148,2/20/16 14:25,23.9,51,405,36,1017.8
1456007451,2/20/16 14:30,23.9,51,396,36,1017.8
1456007753,2/20/16 14:35,23.9,51,396,36,1017.7
1456008055,2/20/16 14:40,23.9,51,405,36,1017.7
1456008357,2/20/16 14:45,23.9,51,424,36,1017.6
1456008659,2/20/16 14:50,23.9,51,403,36,1017.6
1456008961,2/20/16 14:56,23.9,51,406,36,1017.5
1456009264,2/20/16 15:01,23.9,51,406,36,1017.5
1456009565,2/20/16 15:06,23.9,51,404,38,1017.5
1456009868,2/20/16 15:11,23.9,51,400,36,1017.5
1456010169,2/20/16 15:16,23.9,51,406,36,1017.5
1456010471,2/20/16 15:21,23.9,51,403,38,1017.4
1456010773,2/20/16 15:26,23.8,51,397,36,1017.4
1456011076,2/20/16 15:31,23.9,51,403,36,1017.3
1456011377,2/20/16 15:36,23.8,51,402,36,1017.3
1456011680,2/20/16 15:41,23.8,51,406,36,1017.3
1456011982,2/20/16 15:46,23.8,51,399,36,1017.2
1456012283,2/20/16 15:51,23.8,51,402,36,1017.1
1456012585,2/20/16 15:56,23.8,51,410,36,1017.1
1456012888,2/20/16 16:01,23.8,51,398,36,1017.2
1456013189,2/20/16 16:06,23.8,51,407,36,1017.2
1456013492,2/20/16 16:11,23.8,51,409,37,1017.2
1456013793,2/20/16 16:16,23.8,51,412,36,1017.2
1456014095,2/20/16 16:21,23.8,51,409,36,1017.2
1456014396,2/20/16 16:26,23.8,51,407,39,1017.2
1456014699,2/20/16 16:31,23.8,51,405,37,1017.1
1456015001,2/20/16 16:36,23.8,51,404,37,1017.1
1456015303,2/20/16 16:41,23.8,51,417,37,1017
1456015605,2/20/16 16:46,23.8,51,405,36,1017
1456015907,2/20/16 16:51,23.8,51,401,37,1017
1456016209,2/20/16 16:56,23.8,51,413,36,1017.1
1456016511,2/20/16 17:01,23.8,51,412,36,1017.1
1456016813,2/20/16 17:06,23.7,51,399,37,1017.1
1456017115,2/20/16 17:11,23.7,51,404,36,1017.2
1456017417,2/20/16 17:16,23.7,51,413,36,1017.3
1456017718,2/20/16 17:21,23.7,51,414,37,1017.3
1456018020,2/20/16 17:27,23.7,51,404,36,1017.2
1456018323,2/20/16 17:32,23.7,51,404,37,1017.3
1456018624,2/20/16 17:37,23.7,51,410,36,1017.4
1456018926,2/20/16 17:42,23.6,52,401,36,1017.4
1456019227,2/20/16 17:47,23.6,52,402,36,1017.5
1456019529,2/20/16 17:52,23.6,52,395,36,1017.6
1456019831,2/20/16 17:57,23.6,52,398,36,1017.6
1456020133,2/20/16 18:02,23.5,52,403,36,1017.6
1456020435,2/20/16 18:07,23.5,52,399,37,1017.8
1456020738,2/20/16 18:12,23.5,52,403,36,1017.8
1456021039,2/20/16 18:17,23.4,52,410,36,1017.8
1456021341,2/20/16 18:22,23.4,52,404,36,1018
1456021643,2/20/16 18:27,23.4,52,404,37,1018
1456021945,2/20/16 18:32,23.4,52,409,36,1017.9
1456022246,2/20/16 18:37,23.4,52,411,36,1017.9
1456022550,2/20/16 18:42,23.4,52,410,37,1017.8
1456022851,2/20/16 18:47,23.3,52,406,36,1017.7
1456023153,2/20/16 18:52,23.3,52,403,36,1017.8
1456023454,2/20/16 18:57,23.3,52,404,36,1017.8
1456023756,2/20/16 19:02,23.3,52,405,36,1017.8
1456024058,2/20/16 19:07,23.3,52,403,36,1017.9
1456024360,2/20/16 19:12,23.3,52,411,36,1018
1456024662,2/20/16 19:17,23.2,52,403,36,1018
1456024964,2/20/16 19:22,23.2,52,399,36,1018
1456025265,2/20/16 19:27,23.2,52,393,36,1018
1456025567,2/20/16 19:32,23.2,52,406,38,1018
1456025869,2/20/16 19:37,23.2,52,398,36,1018.1
1456026171,2/20/16 19:42,23.2,52,395,36,1018.2
1456026473,2/20/16 19:47,23.1,52,399,36,1018.2
1456026775,2/20/16 19:52,23.1,52,401,36,1018.3
1456027077,2/20/16 19:57,23.1,52,393,36,1018.3
1456027379,2/20/16 20:02,23.1,52,411,36,1018.2
1456027680,2/20/16 20:08,23.1,52,398,36,1018.2
1456027982,2/20/16 20:13,23.1,52,399,36,1018.2
1456028285,2/20/16 20:18,23,52,401,36,1018.2
1456028586,2/20/16 20:23,23,52,402,36,1018.2
1456028888,2/20/16 20:28,23,52,390,36,1018.3
1456029192,2/20/16 20:33,23,52,398,36,1018.4
1456029493,2/20/16 20:38,22.9,52,392,37,1018.5
1456029795,2/20/16 20:43,22.9,52,398,37,1018.5
1456030097,2/20/16 20:48,22.9,52,397,36,1018.6
1456030400,2/20/16 20:53,22.9,52,400,36,1018.5
1456030701,2/20/16 20:58,22.8,52,398,36,1018.5
1456031003,2/20/16 21:03,22.8,52,397,36,1018.5
1456031305,2/20/16 21:08,22.8,52,399,37,1018.5
1456031607,2/20/16 21:13,22.8,52,404,37,1018.5
1456031908,2/20/16 21:18,22.8,52,403,37,1018.6
1456032210,2/20/16 21:23,22.8,52,397,37,1018.5
1456032511,2/20/16 21:28,22.8,52,406,37,1018.6
1456032815,2/20/16 21:33,22.8,52,404,37,1018.7
1456033116,2/20/16 21:38,22.7,52,404,37,1018.6
1456033419,2/20/16 21:43,22.7,52,400,37,1018.8
1456033720,2/20/16 21:48,22.7,52,407,37,1018.9
1456034022,2/20/16 21:53,22.7,53,410,36,1018.9
1456034324,2/20/16 21:58,22.6,53,402,36,1019
1456034627,2/20/16 22:03,22.6,53,401,36,1019
1456034929,2/20/16 22:08,22.6,53,396,36,1019
1456035230,2/20/16 22:13,22.6,53,402,36,1019
1456035532,2/20/16 22:18,22.6,53,404,36,1018.9
1456035833,2/20/16 22:23,22.6,53,394,36,1019
1456036135,2/20/16 22:28,22.6,53,396,37,1019
1456036437,2/20/16 22:33,22.6,53,397,36,1019
1456036739,2/20/16 22:38,22.5,53,409,36,1019
1456037042,2/20/16 22:44,22.5,53,401,36,1019
1456037343,2/20/16 22:49,22.5,53,406,36,1019
1456037645,2/20/16 22:54,22.5,53,409,36,1019
1456037947,2/20/16 22:59,22.4,52,403,36,1019.1
1456038249,2/20/16 23:04,22.4,53,413,36,1019.1
1456038550,2/20/16 23:09,22.4,53,408,36,1019.2
1456038853,2/20/16 23:14,22.4,52,404,36,1019.2
1456039155,2/20/16 23:19,22.4,53,411,36,1019.3
1456039456,2/20/16 23:24,22.4,53,408,36,1019.3
1456039758,2/20/16 23:29,22.4,53,405,36,1019.4
1456040060,2/20/16 23:34,22.4,53,399,36,1019.6
1456040364,2/20/16 23:39,22.3,52,400,37,1019.5
1456040666,2/20/16 23:44,22.3,52,419,36,1019.4
1456040967,2/20/16 23:49,22.3,52,407,36,1019.5
1456041269,2/20/16 23:54,22.3,52,417,36,1019.5
1456041571,2/20/16 23:59,22.2,52,417,36,1019.5
1456041872,2/21/16 0:04,22.2,52,421,36,1019.5
1456042174,2/21/16 0:09,22.2,52,411,36,1019.6
1456042475,2/21/16 0:14,22.2,52,408,36,1019.5
1456042778,2/21/16 0:19,22.2,52,416,36,1019.4
1456043079,2/21/16 0:24,22.1,52,416,36,1019.4
1456043382,2/21/16 0:29,22.1,52,408,36,1019.3
1456043684,2/21/16 0:34,22.1,52,406,36,1019.3
1456043987,2/21/16 0:39,22.1,52,404,36,1019.3
1456044289,2/21/16 0:44,22.1,52,419,36,1019.3
1456044591,2/21/16 0:49,22,52,412,36,1019.3
1456044893,2/21/16 0:54,22,52,411,36,1019.2
1456045195,2/21/16 0:59,22,52,409,36,1019.2
1456045497,2/21/16 1:04,22,52,419,36,1019.2
1456045798,2/21/16 1:09,22,52,408,36,1019.2
1456046100,2/21/16 1:15,21.9,52,411,36,1019.2
1456046402,2/21/16 1:20,21.9,52,412,36,1019.1
1456046704,2/21/16 1:25,21.9,52,407,36,1019.1
1456047006,2/21/16 1:30,21.9,52,407,36,1019.2
1456047307,2/21/16 1:35,21.9,52,412,36,1019.1
1456047610,2/21/16 1:40,21.9,52,403,36,1019.1
1456047912,2/21/16 1:45,21.8,52,408,36,1019.1
1456048214,2/21/16 1:50,21.8,52,409,36,1019.2
1456048516,2/21/16 1:55,21.8,52,412,36,1019.3
1456048818,2/21/16 2:00,21.8,52,403,36,1019.3
1456049119,2/21/16 2:05,21.7,52,416,36,1019.3
1456049422,2/21/16 2:10,21.7,52,417,36,1019.2
1456049723,2/21/16 2:15,21.7,52,408,36,1019.4
1456050026,2/21/16 2:20,21.7,52,413,36,1019.4
1456050327,2/21/16 2:25,21.6,52,392,36,1019.5
1456050630,2/21/16 2:30,21.6,52,399,36,1019.5
1456050931,2/21/16 2:35,21.6,52,399,36,1019.6
1456051234,2/21/16 2:40,21.6,52,410,36,1019.6
1456051536,2/21/16 2:45,21.6,52,400,36,1019.6
1456051838,2/21/16 2:50,21.6,52,403,36,1019.6
1456052140,2/21/16 2:55,21.5,52,398,36,1019.5
1456052442,2/21/16 3:00,21.5,52,409,36,1019.4
1456052743,2/21/16 3:05,21.5,52,401,36,1019.3
1456053046,2/21/16 3:10,21.5,52,411,36,1019.2
1456053347,2/21/16 3:15,21.4,52,410,35,1019.3
1456053650,2/21/16 3:20,21.4,52,416,36,1019.6
1456053951,2/21/16 3:25,21.4,52,412,36,1019.6
1456054253,2/21/16 3:30,21.4,52,402,36,1019.7
1456054555,2/21/16 3:35,21.4,52,397,35,1019.7
1456054857,2/21/16 3:40,21.4,52,403,36,1019.7
1456055159,2/21/16 3:45,21.4,52,409,35,1019.7
1456055461,2/21/16 3:51,21.4,52,413,36,1019.6
1456055763,2/21/16 3:56,21.4,52,414,35,1019.6
1456056065,2/21/16 4:01,21.4,52,401,36,1019.6
1456056367,2/21/16 4:06,21.3,52,412,35,1019.5
1456056669,2/21/16 4:11,21.3,52,408,36,1019.5
1456056971,2/21/16 4:16,21.3,52,408,35,1019.6
1456057272,2/21/16 4:21,21.3,52,414,36,1019.6
1456057574,2/21/16 4:26,21.3,52,404,35,1019.7
1456057876,2/21/16 4:31,21.3,52,404,36,1019.8
1456058177,2/21/16 4:36,21.2,52,406,36,1019.8
1456058480,2/21/16 4:41,21.2,52,407,36,1019.8
1456058781,2/21/16 4:46,21.2,52,411,37,1019.7
